"siteid","gvillcode","land_v_cat","land_v_total","land_v_state","land_v_comm","land_v_priv","land_v_open"
"306011","306109",2,0,0,0,0,0
"306011","306109",3,24,0,0,24,0
"306011","306109",4,970,0,0,970,0
"306011","306109",5,0,0,0,0,0
"306011","306109",6,0,0,0,0,0
"306011","306109",7,0,0,0,0,0
"306011","306109",8,1518,0,0,1518,0
"306011","306109",9,0,0,0,0,0
"306011","306109",10,0,0,0,0,0
"306011","306109",11,10.5,0,0,10.5,0
"306011","306109",12,70,0,0,70,0
"306011","306109",13,0,0,0,0,0
"306011","306109",14,2592.5,0,0,2592.5,0
"306011","306110",1,465,0,60,405,0
"306011","306110",2,0,0,0,0,0
"306011","306110",3,4,0,0,4,0
"306011","306110",4,656,0,0,656,0
"306011","306110",5,0,0,0,0,0
"306011","306110",6,0,0,0,0,0
"306011","306110",7,0,0,0,0,0
"306011","306110",8,160,0,0,160,0
"306011","306110",9,0,0,0,0,0
"306011","306110",10,0,0,0,0,0
"306011","306110",11,6,0,6,0,0
"306011","306110",12,4,0,4,0,0
"306011","306110",13,0,0,0,0,0
"306011","306110",14,1295,0,90,1205,0
"306011","306111",1,2950,0,980,1970,0
"306011","306111",2,0,0,0,0,0
"306011","306111",3,17,0,0,17,0
"306011","306111",4,4800,0,0,4800,0
"306011","306111",5,0,0,0,0,0
"306011","306111",6,0,0,0,0,0
"306011","306111",7,0,0,0,0,0
"306011","306111",8,4000,0,0,4000,0
"306011","306111",9,0,0,0,0,0
"306011","306111",10,0,0,0,0,0
"306011","306111",11,16,0,16,0,0
"306011","306111",12,80,0,0,80,0
"306011","306111",13,0,0,0,0,0
"306011","306111",14,11863,0,996,10867,0
"306011","306112",1,100,0,0,100,0
"306011","306112",2,0,0,0,0,0
"306011","306112",3,10,0,0,10,0
"306011","306112",4,400,0,0,400,0
"306011","306112",5,0,0,0,0,0
"306011","306112",6,0,0,0,0,0
"306011","306112",7,0,0,0,0,0
"306011","306112",8,120,0,0,120,0
"306011","306112",9,0,0,0,0,0
"306011","306112",10,0,0,0,0,0
"306011","306112",11,40,0,4,36,0
"306011","306112",12,160,0,0,160,0
"306011","306112",13,0,0,0,0,0
"306011","306112",14,764,0,4,760,0
"306011","306113",2,0,0,0,0,0
"306011","306113",3,1000,800,0,200,0
"306011","306113",4,8000,0,0,8000,0
"306011","306113",5,0,0,0,0,0
"306011","306113",6,0,0,0,0,0
"306011","306113",7,0,0,0,0,0
"306011","306113",8,5000,0,0,2500,2500
"306011","306113",10,0,0,0,0,0
"306011","306113",11,22,0,20,2,0
"306011","306113",12,48,0,4,20,24
"306011","306113",14,14270,800,24,10822,2624
"306011","306114",1,-9,-9,0,12,0
"306011","306114",2,0,0,0,0,0
"306011","306114",3,0,0,0,0,0
"306011","306114",4,162,0,0,162,0
"306011","306114",5,0,0,0,0,0
"306011","306114",6,0,0,0,0,0
"306011","306114",7,0,0,0,0,0
"306011","306114",8,80,0,0,80,0
"306011","306114",9,0,0,0,0,0
"306011","306114",10,0,0,0,0,0
"306011","306114",11,1,0,0,1,0
"306011","306114",12,20,0,0,20,0
"306011","306114",13,0,0,0,0,0
"306011","306114",14,275,0,0,275,0
"306011","306115",1,0,0,0,0,0
"306011","306115",2,0,0,0,0,0
"306011","306115",3,4,0,0,4,0
"306011","306115",4,1400,0,0,1400,0
"306011","306115",5,0,0,0,0,0
"306011","306115",6,0,0,0,0,0
"306011","306115",7,0,0,0,0,0
"306011","306115",8,1750,0,0,1750,0
"306011","306115",9,0,0,0,0,0
"306011","306115",10,0,0,0,0,0
"306011","306115",11,8,0,8,0,0
"306011","306115",12,81,0,0,81,0
"306011","306115",13,0,0,0,0,0
"306011","306115",14,3243,0,8,3235,0
"306021","306201",3,965,955,0,10,0
"306021","306201",4,1760,0,0,1760,0
"306021","306201",8,1400,0,0,1400,0
"306021","306201",11,8,0,8,0,0
"306021","306202",4,500,0,0,500,0
"306021","306202",8,200,0,0,200,0
"306021","306202",11,5,0,0,5,0
"306021","306202",14,705,0,0,705,0
"306021","306203",1,-9,0,-9,0,0
"306021","306203",3,172,0,2,170,0
"306021","306203",4,900,0,0,900,0
"306021","306203",8,600,0,0,600,0
"306021","306203",12,6,0,0,3,3
"306021","306203",14,2278,0,2,1673,603
"306021","306204",1,800,0,800,0,0
"306021","306204",3,40,0,10,30,0
"306021","306204",4,400,0,0,400,0
"306021","306204",8,400,0,0,400,0
"306021","306204",10,500,0,500,0,0
"306021","306204",11,120,0,120,0,0
"306021","306204",14,2260,0,1430,830,0
"306021","306205",1,2020,0,20,2000,0
"306021","306205",3,86,0,6,80,0
"306021","306205",4,203,0,0,203,0
"306021","306205",8,405,40,50,315,0
"306021","306205",11,320,0,320,0,0
"306021","306205",12,25,5,0,20,0
"306021","306206",1,-9,-9,8,24,0
"306021","306206",3,511,405,45,61,0
"306021","306206",4,800,0,0,800,0
"306021","306206",8,518,0,0,518,0
"306021","306206",11,126,0,61,65,0
"306021","306206",12,100,0,100,0,0
"306021","306206",13,12,0,12,0,0
"306021","306206",14,2099,405,226,1468,0
"306021","306207",3,800,800,0,0,0
"306021","306207",4,150,0,0,150,0
"306021","306207",8,50,0,0,50,0
"306021","306207",11,3,0,3,0,0
"306021","306207",14,1003,800,3,200,0
"306021","306208",1,4,0,0,4,0
"306021","306208",3,-9,-9,0,5,0
"306021","306208",4,972,0,0,972,0
"306021","306208",8,1458,0,0,1458,0
"306021","306208",11,5,0,0,5,0
"306021","306208",14,2444,0,0,2444,5
"306021","306209",3,124,120,0,4,0
"306021","306209",4,120,0,0,120,0
"306021","306209",8,100,0,0,100,0
"306021","306209",11,16,0,6,10,0
"306021","306210",3,-9,-9,0,256,0
"306021","306210",4,850,0,0,850,0
"306021","306210",8,1020,0,0,1020,0
"306021","306210",11,16,0,16,0,0
"306021","306210",12,5,0,5,0,0
"306021","306210",14,2147,0,21,2126,0
"306021","306211",1,4,0,4,0,0
"306021","306211",3,20,0,0,20,0
"306021","306211",4,220,0,0,220,0
"306021","306211",8,400,0,0,400,0
"306021","306211",11,4,0,4,0,0
"306021","306211",14,828,0,8,820,0
"306021","306212",3,750,750,0,0,0
"306021","306212",4,520,120,0,400,0
"306021","306212",8,170,0,0,170,0
"306021","306212",14,1440,870,0,570,0
"306021","306213",3,2065,2025,0,40,0
"306021","306213",4,1100,0,0,1100,0
"306021","306213",8,600,0,0,600,0
"306021","306213",11,6,0,6,0,0
"306021","306213",14,3771,2025,6,1740,0
"306021","306214",3,20,18,0,2,0
"306021","306214",4,500,0,0,500,0
"306021","306214",8,500,0,0,500,0
"306021","306214",11,6,0,0,6,0
"306021","306214",14,1026,18,0,1008,0
"306021","306215",3,125,0,0,125,0
"306021","306215",4,400,0,0,400,0
"306021","306215",8,100,0,0,100,0
"306021","306215",10,25,0,0,25,0
"306021","306215",11,20,0,0,20,0
"306021","306215",12,100,0,100,0,0
"306021","306215",14,770,0,100,670,0
"307011","307101",1,72,0,24,48,0
"307011","307101",3,15,0,1,14,0
"307011","307101",4,300,0,0,300,0
"307011","307101",5,5,0,0,5,0
"307011","307101",8,67,0,0,67,0
"307011","307101",9,9,0,0,9,0
"307011","307101",11,1,0,1,0,0
"307011","307101",12,10,10,0,0,0
"307011","307101",13,5,0,0,5,0
"307011","307101",14,484,10,26,448,0
"307011","307102",1,84,0,66,18,0
"307011","307102",3,30,0,0,30,0
"307011","307102",4,320,0,0,320,0
"307011","307102",8,63,0,0,63,0
"307011","307102",13,88,0,0,88,0
"307011","307102",14,585,0,66,519,0
"307011","307103",1,54.5,0,20,34.5,0
"307011","307103",3,91,0,0,91,0
"307011","307103",4,546,0,0,546,0
"307011","307103",8,173,0,0,173,0
"307011","307103",13,45.5,0,0,45.5,0
"307011","307103",14,910,0,20,890,0
"307011","307104",1,72,0,40,32,0
"307011","307104",3,8,0,0,8,0
"307011","307104",4,116,0,0,116,0
"307011","307104",5,16,0,0,16,0
"307011","307104",8,43,0,0,43,0
"307011","307104",13,19,0,0,19,0
"307011","307104",14,274,0,40,234,0
"307011","307105",1,11,0,8,3,0
"307011","307105",3,9,0,0,9,0
"307011","307105",4,54,0,0,54,0
"307011","307105",5,18,0,0,18,0
"307011","307105",8,24,0,0,24,0
"307011","307105",11,1,0,1,0,0
"307011","307105",12,1,1,0,0,0
"307011","307105",13,1,0,0,1,0
"307011","307105",14,119,1,9,109,0
"307011","307106",1,32,0,0,32,0
"307011","307106",4,156,0,0,156,0
"307011","307106",8,35,0,0,35,0
"307011","307106",9,29,0,0,29,0
"307011","307106",14,252,0,0,252,0
"307012","307107",1,37,0,17,20,0
"307012","307107",3,12,0,2,10,0
"307012","307107",4,180,0,0,180,0
"307012","307107",5,8,0,0,8,0
"307012","307107",8,125,0,0,125,0
"307012","307107",9,46,0,0,46,0
"307012","307107",11,2,0,2,0,0
"307012","307107",12,8,8,0,0,0
"307012","307107",14,418,8,21,389,0
"307012","307108",1,32,0,0,32,0
"307012","307108",4,110.5,0,0,110.5,0
"307012","307108",5,7.5,0,0,7.5,0
"307012","307108",8,80,0,0,80,0
"307012","307108",11,10,0,10,0,0
"307012","307108",12,10,10,0,0,0
"307012","307108",14,250,10,10,230,0
"307012","307109",1,60,0,0,60,0
"307012","307109",4,300,0,0,300,0
"307012","307109",5,12,0,0,12,0
"307012","307109",8,180,0,0,180,0
"307012","307109",9,50,0,0,50,0
"307012","307109",11,2,0,2,0,0
"307012","307109",14,604,0,2,602,0
"307012","307110",1,60,0,0,60,0
"307012","307110",4,63,0,0,63,0
"307012","307110",5,130,0,0,130,0
"307012","307110",8,84,0,0,84,0
"307012","307110",9,84,0,0,84,0
"307012","307110",14,421,0,0,421,0
"307012","307111",1,62,0,0,62,0
"307012","307111",4,82,0,0,82,0
"307012","307111",8,38,0,0,38,0
"307012","307111",11,0.5,0,0.5,0,0
"307012","307111",12,21,21,0,0,0
"307012","307111",13,1.5,0,0,1.5,0
"307012","307111",14,205,21,0.5,183.5,0
"307012","307112",1,8,0,0,8,0
"307012","307112",4,231,0,0,231,0
"307012","307112",8,84,0,0,84,0
"307012","307112",9,28,0,0,28,0
"307012","307112",11,3,0,3,0,0
"307012","307112",14,354,0,3,351,0
"307013","307113",1,53,0,33,20,0
"307013","307113",3,13,0,0,13,0
"307013","307113",4,228,0,0,228,0
"307013","307113",8,107,0,0,107,0
"307013","307113",11,2,0,2,0,0
"307013","307113",13,268,0,0,268,0
"307013","307113",14,671,0,35,636,0
"307013","307114",1,49,0,22,27,0
"307013","307114",3,4,1,0,3,0
"307013","307114",4,135,0,0,135,0
"307013","307114",8,81,0,0,81,0
"307013","307114",11,2,0,2,0,0
"307013","307114",14,271,1,24,246,0
"307013","307115",1,29,0,0,29,0
"307013","307115",3,17,0,0,17,0
"307013","307115",4,345,0,0,345,0
"307013","307115",5,34.5,0,0,34.5,0
"307013","307115",8,115,0,0,115,0
"307013","307115",11,11.5,0,11.5,0,0
"307013","307115",12,9,9,0,0,0
"307013","307115",13,14,0,0,14,0
"307013","307115",14,575,9,11.5,554.5,0
"307013","307116",1,42,0,7,35,0
"307013","307116",4,202,0,0,202,0
"307013","307116",5,21.5,0,0,21.5,0
"307013","307116",8,56,0,0,56,0
"307013","307116",9,64.5,0,0,64.5,0
"307013","307116",11,43,0,0,43,0
"307013","307116",12,1,1,0,0,0
"307013","307116",14,430,1,7,422,0
"307013","307117",4,88.6,0,0,88.6,0
"307013","307117",8,23.4,0,0,23.4,0
"307013","307117",9,6,0,0,6,0
"307013","307117",14,118,0,0,118,0
"307013","307118",4,184,0,0,184,0
"307013","307118",8,258,0,0,258,0
"307013","307118",9,79,0,0,79,0
"307013","307118",11,1,0,1,0,0
"307013","307118",12,3,3,0,0,0
"307013","307118",14,525,3,1,521,0
"308011","308101",1,500,0,500,0,0
"308011","308101",4,50,0,0,50,0
"308011","308102",1,600,0,600,0,0
"308011","308102",4,60,0,0,60,0
"308012","308103",1,12,0,12,0,0
"308012","308103",4,220,0,220,0,0
"308012","308103",8,30,0,30,0,0
"308012","308103",10,75,0,75,0,0
"308012","308103",11,20,0,20,0,0
"308012","308104",1,800,0,0,800,0
"308012","308104",4,1200,0,0,1200,0
"308012","308104",8,300,0,0,300,0
"308012","308104",11,100,0,0,100,0
"308012","308104",12,30,0,30,0,0
"309011","309101",2,940,940,0,0,0
"309011","309101",3,14,0,14,0,0
"309011","309101",4,2002,0,0,2002,0
"309011","309101",5,10,0,10,0,0
"309011","309101",10,10,0,10,0,0
"309011","309101",11,1000,0,0,1000,0
"309011","309101",13,1,0,1,0,0
"309011","309102",1,94,94,0,0,0
"309011","309102",2,2,0,2,0,0
"309011","309102",4,80,0,0,80,0
"309011","309102",5,0,0,0,0,0
"309011","309102",7,0,0,0,0,0
"309011","309102",9,10,10,0,0,0
"309011","309102",11,20,20,0,0,0
"309011","309102",12,0,0,0,0,0
"309011","309103",1,94,94,0,0,0
"309011","309103",3,3,0,3,0,0
"309011","309103",4,10000,0,0,10000,0
"309011","309103",5,30,0,30,0,0
"309011","309103",9,100,0,100,0,0
"309011","309103",10,20,0,20,0,0
"309011","309103",11,22,0,0,22,0
"309011","309103",12,30,0,0,30,0
"309011","309103",13,2,0,2,0,0
"309011","309104",1,1,1,0,0,0
"309011","309104",3,30,0,30,0,0
"309011","309104",4,860,0,0,860,0
"309011","309104",9,100,0,100,0,0
"309011","309104",10,17,17,0,0,0
"309011","309104",11,40,0,0,40,0
"309011","309104",13,1,0,1,0,0
"309011","309105",2,5000,5000,0,0,0
"309011","309105",3,3,0,3,0,0
"309011","309105",4,3000,0,0,3000,0
"309011","309105",9,130,0,0,130,0
"309011","309105",12,500,0,0,500,0
"309011","309106",2,2500,2500,0,0,0
"309011","309106",3,3,0,3,0,0
"309011","309106",4,20000,0,0,20000,0
"309011","309106",10,5,0,5,0,0
"309011","309106",12,3500,0,0,3500,0
"309011","309107",2,2500,2500,0,0,0
"309011","309107",3,18,0,18,0,0
"309011","309107",4,7000,0,0,7000,0
"309011","309107",8,1700,0,0,1700,0
"309011","309107",9,1250,0,1250,0,0
"309011","309107",10,10,0,10,0,0
"309011","309107",11,1000,0,0,1000,0
"309011","309107",12,750,0,0,750,0
"309011","309108",1,150,0,150,0,0
"309011","309108",2,120000,120000,0,0,0
"309011","309108",3,0.5,0,0.5,0,0
"309011","309108",4,60,0,0,60,0
"309011","309108",5,20,0,20,0,0
"309011","309108",10,3,0,0,3,0
"309011","309108",11,10,0,0,10,0
"309011","309108",12,20,0,20,0,0
"309011","309108",13,2,0,2,0,0
"309012","309109",1,40,0,40,0,0
"309012","309109",2,0,0,0,0,0
"309012","309109",3,1,0,1,0,0
"309012","309109",4,25000,0,25000,0,0
"309012","309109",5,0,0,0,0,0
"309012","309109",6,1200,0,0,1200,0
"309012","309109",7,0,0,0,0,0
"309012","309109",8,5000,0,0,5000,0
"309012","309109",9,0,0,0,0,0
"309012","309109",10,10,0,0,10,0
"309012","309109",11,15,0,15,0,0
"309012","309109",12,80,0,0,80,0
"309012","309109",13,2,0,2,0,0
"309012","309110",1,30,0,30,0,0
"309012","309110",3,1,0,1,0,0
"309012","309110",4,40000,0,40000,0,0
"309012","309110",6,1200,0,0,1200,0
"309012","309110",8,200,0,0,200,0
"309012","309110",10,50,0,50,0,0
"309012","309110",11,25,0,25,0,0
"309012","309110",12,75,0,0,75,0
"309012","309110",13,0.5,0,0.5,0,0
"309012","309111",1,40,0,40,0,0
"309012","309111",2,1000,1000,0,0,0
"309012","309111",3,1,0,1,0,0
"309012","309111",4,5000,0,5000,0,0
"309012","309111",6,100,0,0,100,0
"309012","309111",10,20,0,0,20,0
"309012","309111",11,20,0,20,0,0
"309012","309111",12,200,0,0,200,0
"309012","309112",2,40,40,0,0,0
"309012","309112",3,1,0,1,0,0
"309012","309112",4,20000,0,20000,0,0
"309012","309112",6,1000,0,0,1000,0
"309012","309112",8,100,0,0,100,0
"309012","309112",10,3,0,0,3,0
"309012","309112",11,5,0,5,0,0
"309012","309112",12,1000,0,1000,0,0
"309012","309112",13,4,0,4,0,0
"309012","309113",1,2000,0,2000,0,0
"309012","309113",2,2000,2000,0,0,0
"309012","309113",3,2,0,2,0,0
"309012","309113",4,2000,0,0,2000,0
"309012","309113",5,1000,0,1000,0,0
"309012","309113",8,1000,0,1000,0,0
"309012","309113",9,100,0,100,0,0
"309012","309113",10,100,0,100,0,0
"309012","309113",11,100,0,0,100,0
"309012","309113",12,50,0,0,50,0
"309012","309113",13,5,0,5,0,0
"309012","309114",1,600,0,600,0,0
"309012","309114",2,85000,85000,0,0,0
"309012","309114",3,7,0,0,7,0
"309012","309114",4,3500,0,0,3500,0
"309012","309114",8,1700,0,1700,0,0
"309012","309114",9,200,0,200,0,0
"309012","309114",10,400,0,400,0,0
"309012","309114",11,300,0,0,300,0
"309012","309114",12,40,40,0,0,0
"309012","309114",13,3,0,0,3,0
"309012","309115",1,10,0,10,0,0
"309012","309115",2,125000,125000,0,0,0
"309012","309115",3,1,0,1,0,0
"309012","309115",4,200,0,0,200,0
"309012","309115",9,100,0,100,0,0
"309012","309115",11,40,0,0,40,0
"309012","309115",12,15,0,0,15,0
"309012","309115",13,0.5,0,0,0.5,0
"309012","309116",2,7000,7000,0,0,0
"309012","309116",3,40,0,40,0,0
"309012","309116",4,5000,0,0,5000,0
"309012","309116",9,20,0,20,0,0
"309012","309116",10,5,0,5,0,0
"309012","309116",11,20,0,20,0,0
"309012","309116",12,150,0,0,150,0
"309012","309116",13,1,0,1,0,0
"309011","309117",2,2500,2500,0,0,0
"309011","309117",4,10000,0,0,10000,0
"309011","309117",9,250,0,250,0,0
"309011","309117",10,30,0,30,0,0
"309011","309117",11,5,0,0,5,0
"309011","309117",12,20,0,20,0,0
"309011","309117",13,0.13,0,0.13,0,0
"309021","309201",3,3,0,2,1,0
"309021","309201",6,100,100,0,0,0
"309021","309201",12,20,20,0,0,0
"309021","309202",3,4,0,3,1,0
"309021","309202",6,275,275,0,0,0
"309021","309202",12,30,30,0,0,0
"309021","309203",3,4,0,4,0,0
"309021","309203",6,850,850,0,0,0
"309021","309203",12,200,200,0,0,0
"309021","309204",3,2,0,2,0,0
"309021","309204",6,60,60,0,0,0
"309021","309204",12,15,15,0,0,0
"309021","309205",3,6,0,1.5,4.5,0
"309021","309205",6,100,100,0,0,0
"309021","309205",12,40,40,0,0,0
"309021","309206",3,4,0,2,2,0
"309021","309206",6,147,147,0,0,0
"309021","309206",12,5,5,0,0,0
"309021","309207",3,2.5,0,2.5,0,0
"309021","309207",6,800,800,0,0,0
"309021","309207",12,100,100,0,0,0
"309021","309208",3,1,0,0.5,0.5,0
"309021","309208",6,300,300,0,0,0
"309021","309208",12,30,30,0,0,0
"309021","309209",3,42,0,1,41,0
"309021","309209",6,800,800,0,0,0
"309021","309209",12,25,25,0,0,0
"310011","310101",4,938,0,938,0,0
"310011","310101",11,10.8,0,10.8,0,0
"310011","310102",4,-9,0,-9,0,-9
"310011","310102",11,-9,0,-9,0,0
"310011","310103",1,14,0,14,0,0
"310011","310103",4,294,0,294,0,0
"310011","310103",11,7.03,0,7.03,0,0
"310012","310104",1,10,0,10,0,0
"310012","310104",4,406,0,406,0,0
"310012","310104",11,1.8,0,1.8,0,0
"310012","310105",4,105,0,0,0,105
"311011","311101",1,1200,0,1200,0,0
"311011","311101",2,600,600,0,0,0
"311011","311101",4,700,0,0,700,0
"311011","311101",11,100,0,0,0,100
"311011","311102",1,800,0,800,0,0
"311011","311102",2,400,400,0,0,0
"311011","311102",4,600,0,0,600,0
"311011","311102",11,800,0,0,0,800
"311012","311103",1,350,0,350,0,0
"311012","311103",2,500,500,0,0,0
"311012","311103",4,650,0,0,650,0
"311012","311103",11,180,0,0,0,180
"311012","311104",1,600,0,600,0,0
"311012","311104",2,180,180,0,0,0
"311012","311104",4,400,0,0,400,0
"311012","311104",11,100,0,0,0,100
